date	state	fips_state	daily_cases	cumsum_cases	daily_hospitalizations	cumsum_hospitalizations	daily_deaths	cumsum_deaths	daily_recovered	cumsum_recovered
2020-08-12	TN	47	1478.0	126393.0	90.0	5554.0	18.0	1289.0	1977.0	87290.0
2020-08-13	TN	47	2118.0	128511.0	94.0	5648.0	24.0	1313.0	1861.0	89151.0
2020-08-14	TN	47	1947.0	130458.0	77.0	5725.0	13.0	1326.0	2172.0	91323.0
2020-08-15	TN	47	1289.0	131747.0	88.0	5813.0	19.0	1345.0	777.0	92100.0
2020-08-16	TN	47	1961.0	133708.0	34.0	5847.0	21.0	1366.0	555.0	92655.0
2020-08-17	TN	47	1036.0	134744.0	34.0	5881.0	21.0	1387.0	2157.0	94812.0
2020-08-18	TN	47	1034.0	135778.0	100.0	5981.0	39.0	1426.0	2084.0	96896.0
2020-08-19	TN	47	2022.0	137800.0	88.0	6069.0	26.0	1452.0	2189.0	99085.0
2020-08-20	TN	47	1375.0	139175.0	87.0	6156.0	36.0	1488.0	1882.0	100967.0
2020-08-21	TN	47	1669.0	140844.0	99.0	6255.0	61.0	1549.0	1719.0	102686.0
2020-08-22	TN	47	1239.0	142083.0	73.0	6328.0	14.0	1563.0	740.0	103426.0
2020-08-23	TN	47	1854.0	143937.0	50.0	6378.0	4.0	1567.0	628.0	104054.0
2020-08-24	TN	47	667.0	144604.0	43.0	6421.0	21.0	1588.0	1987.0	106041.0
2020-08-25	TN	47	813.0	145417.0	94.0	6515.0	40.0	1628.0	1994.0	108035.0
2020-08-26	TN	47	1936.0	147353.0	88.0	6603.0	20.0	1648.0	1730.0	109765.0
2020-08-27	TN	47	1826.0	149179.0	74.0	6677.0	25.0	1673.0	1651.0	111416.0
2020-08-28	TN	47	1636.0	150815.0	74.0	6751.0	28.0	1701.0	1897.0	113313.0
2020-08-29	TN	47	1465.0	152280.0	0.0	6751.0	24.0	1725.0	786.0	114099.0
2020-08-30	TN	47	835.0	153115.0	89.0	6840.0	22.0	1747.0	670.0	114769.0
2020-08-31	TN	47	1818.0	154933.0	38.0	6878.0	7.0	1754.0	2095.0	116864.0
2020-09-01	TN	47	1396.0	156329.0	100.0	6978.0	27.0	1781.0	2021.0	118885.0
2020-09-02	TN	47	1502.0	157831.0	83.0	7061.0	16.0	1797.0	1790.0	120675.0
2020-09-03	TN	47	1715.0	159546.0	64.0	7125.0	18.0	1815.0	20893.0	141568.0
2020-09-04	TN	47	1051.0	160597.0	81.0	7206.0	22.0	1837.0	1588.0	143156.0
2020-09-05	TN	47	1765.0	162362.0	70.0	7276.0	25.0	1862.0	1227.0	144383.0
2020-09-06	TN	47	1764.0	164126.0	20.0	7296.0	3.0	1865.0	976.0	145359.0
2020-09-07	TN	47	983.0	165109.0	16.0	7312.0	4.0	1869.0	854.0	146213.0
2020-09-08	TN	47	645.0	165754.0	43.0	7355.0	27.0	1896.0	1952.0	148165.0
2020-09-09	TN	47	833.0	166587.0	89.0	7444.0	35.0	1931.0	1533.0	149698.0
2020-09-10	TN	47	1650.0	168237.0	105.0	7549.0	57.0	1988.0	1504.0	151202.0
2020-09-11	TN	47	1622.0	169859.0	75.0	7624.0	37.0	2025.0	1472.0	152674.0
2020-09-12	TN	47	1032.0	170891.0	55.0	7679.0	39.0	2064.0	2273.0	154947.0
2020-09-13	TN	47	933.0	171824.0	31.0	7710.0	14.0	2078.0	918.0	155865.0
2020-09-14	TN	47	2450.0	174274.0	56.0	7766.0	19.0	2097.0	943.0	156808.0
2020-09-15	TN	47	957.0	175231.0	82.0	7848.0	30.0	2127.0	1852.0	158660.0
2020-09-16	TN	47	1856.0	177087.0	74.0	7922.0	24.0	2151.0	1542.0	160202.0
2020-09-17	TN	47	1053.0	178140.0	57.0	7979.0	13.0	2164.0	1505.0	161707.0
2020-09-18	TN	47	2357.0	180497.0	84.0	8063.0	32.0	2196.0	1474.0	163181.0
2020-09-19	TN	47	942.0	181439.0	53.0	8116.0	20.0	2216.0	1801.0	164982.0
2020-09-20	TN	47	2075.0	183514.0	43.0	8159.0	2.0	2218.0	862.0	165844.0
2020-09-21	TN	47	895.0	184409.0	40.0	8199.0	15.0	2233.0	830.0	166674.0
2020-09-22	TN	47	739.0	185148.0	64.0	8263.0	28.0	2261.0	1104.0	167778.0
2020-09-23	TN	47	1561.0	186709.0	75.0	8338.0	14.0	2275.0	1871.0	169649.0
2020-09-24	TN	47	835.0	187544.0	75.0	8413.0	35.0	2310.0	1504.0	171153.0
2020-09-25	TN	47	1910.0	189454.0	64.0	8477.0	42.0	2352.0	1465.0	172618.0
2020-09-26	TN	47	1437.0	190891.0	51.0	8528.0	22.0	2374.0	1426.0	174044.0
2020-09-27	TN	47	2104.0	192995.0	49.0	8577.0	3.0	2377.0	1099.0	175143.0
2020-09-28	TN	47	737.0	193732.0	42.0	8619.0	12.0	2389.0	887.0	176030.0
2020-09-29	TN	47	879.0	194611.0	53.0	8672.0	31.0	2420.0	1915.0	177945.0
2020-09-30	TN	47	1528.0	196139.0	61.0	8733.0	34.0	2454.0	1377.0	179322.0
2020-10-01	TN	47	1293.0	197432.0	49.0	8782.0	47.0	2501.0	1459.0	180781.0
2020-10-02	TN	47	971.0	198403.0	45.0	8827.0	14.0	2515.0	1335.0	182116.0
2020-10-03	TN	47	1192.0	199595.0	32.0	8859.0	45.0	2560.0	1417.0	183533.0
2020-10-04	TN	47	1615.0	201210.0	24.0	8883.0	17.0	2577.0	871.0	184404.0
2020-10-05	TN	47	2489.0	203699.0	40.0	8923.0	20.0	2597.0	817.0	185221.0
2020-10-06	TN	47	1676.0	205375.0	53.0	8976.0	24.0	2621.0	1805.0	187026.0
2020-10-07	TN	47	2080.0	207455.0	59.0	9035.0	21.0	2642.0	1550.0	188576.0
2020-10-08	TN	47	1992.0	209447.0	59.0	9094.0	63.0	2705.0	1414.0	189990.0
2020-10-09	TN	47	1556.0	211003.0	39.0	9133.0	27.0	2732.0	1661.0	191651.0
2020-10-10	TN	47	1646.0	212649.0	47.0	9180.0	26.0	2758.0	1307.0	192958.0
2020-10-11	TN	47	2068.0	214717.0	35.0	9215.0	9.0	2767.0	891.0	193849.0
2020-10-12	TN	47	2965.0	217682.0	33.0	9248.0	7.0	2774.0	987.0	194836.0
2020-10-13	TN	47	1147.0	218829.0	61.0	9309.0	23.0	2797.0	2104.0	196940.0
2020-10-14	TN	47	1709.0	220538.0	62.0	9371.0	31.0	2828.0	1525.0	198465.0
2020-10-15	TN	47	2289.0	222827.0	45.0	9416.0	36.0	2864.0	1699.0	200164.0
2020-10-16	TN	47	666.0	223493.0	73.0	9489.0	7.0	2871.0	1667.0	201831.0
2020-10-17	TN	47	2646.0	226139.0	66.0	9555.0	32.0	2903.0	1755.0	203586.0
2020-10-18	TN	47	2605.0	228744.0	22.0	9577.0	6.0	2909.0	1140.0	204726.0
2020-10-19	TN	47	3317.0	232061.0	41.0	9618.0	13.0	2922.0	1106.0	205832.0
2020-10-20	TN	47	1508.0	233569.0	63.0	9681.0	30.0	2952.0	2350.0	208182.0
2020-10-21	TN	47	2292.0	235861.0	53.0	9734.0	18.0	2970.0	2061.0	210243.0
2020-10-22	TN	47	2046.0	237907.0	68.0	9802.0	41.0	3011.0	2312.0	212555.0
2020-10-23	TN	47	3606.0	241513.0	80.0	9882.0	65.0	3076.0	2079.0	214634.0
2020-10-24	TN	47	2574.0	244087.0	44.0	9926.0	24.0	3100.0	2110.0	216744.0
2020-10-25	TN	47	3500.0	247587.0	15.0	9941.0	31.0	3131.0	1323.0	218067.0
2020-10-26	TN	47	2279.0	249866.0	44.0	9985.0	32.0	3163.0	1163.0	219230.0
2020-10-27	TN	47	1908.0	251774.0	77.0	10062.0	44.0	3207.0	3118.0	222348.0
2020-10-28	TN	47	2446.0	254220.0	78.0	10140.0	34.0	3241.0	2474.0	224822.0
2020-10-29	TN	47	2660.0	256880.0	68.0	10208.0	22.0	3263.0	2449.0	227271.0
2020-10-30	TN	47	2608.0	259488.0	56.0	10264.0	78.0	3341.0	2398.0	229669.0
2020-10-31	TN	47	1184.0	260672.0	42.0	10306.0	12.0	3353.0	2218.0	231887.0
2020-05-01	UT	49	156.0	4828.0	13.0	403.0	0.0	46.0	123.0	2062.0
2020-05-02	UT	49	153.0	4981.0	15.0	418.0	3.0	49.0	123.0	2185.0
2020-05-03	UT	49	194.0	5175.0	18.0	436.0	1.0	50.0	53.0	2238.0
2020-05-04	UT	49	142.0	5317.0	5.0	441.0	0.0	50.0	104.0	2342.0
2020-05-05	UT	49	132.0	5449.0	15.0	456.0	6.0	56.0	45.0	2387.0
2020-05-06	UT	49	146.0	5595.0	8.0	464.0	2.0	58.0	122.0	2509.0
2020-05-07	UT	49	129.0	5724.0	12.0	476.0	3.0	61.0	131.0	2640.0
2020-05-08	UT	49	195.0	5919.0	12.0	488.0	0.0	61.0	129.0	2769.0
2020-05-09	UT	49	184.0	6103.0	10.0	498.0	5.0	66.0	132.0	2901.0
2020-05-10	UT	49	148.0	6251.0	14.0	512.0	1.0	67.0	132.0	3033.0
2020-05-11	UT	49	111.0	6362.0	5.0	517.0	1.0	68.0	148.0	3181.0
2020-05-12	UT	49	70.0	6432.0	18.0	535.0	5.0	73.0	86.0	3267.0
2020-05-13	UT	49	188.0	6620.0	18.0	553.0	2.0	75.0	139.0	3406.0
2020-05-14	UT	49	129.0	6749.0	5.0	558.0	0.0	75.0	160.0	3566.0
2020-05-15	UT	49	164.0	6913.0	8.0	566.0	2.0	77.0	153.0	3719.0
2020-05-16	UT	49	155.0	7068.0	12.0	578.0	1.0	78.0	177.0	3896.0
2020-05-17	UT	49	170.0	7238.0	8.0	586.0	2.0	80.0	179.0	4075.0
2020-05-18	UT	49	146.0	7384.0	9.0	595.0	0.0	80.0	108.0	4183.0
2020-05-19	UT	49	134.0	7518.0	24.0	619.0	8.0	88.0	92.0	4275.0
2020-05-20	UT	49	192.0	7710.0	12.0	631.0	2.0	90.0	148.0	4423.0
2020-05-21	UT	49	164.0	7874.0	16.0	647.0	2.0	92.0	173.0	4596.0
2020-05-22	UT	49	183.0	8057.0	13.0	660.0	1.0	93.0	152.0	4748.0
2020-05-23	UT	49	203.0	8260.0	16.0	676.0	4.0	97.0	150.0	4898.0
2020-05-24	UT	49	132.0	8392.0	12.0	688.0	0.0	97.0	183.0	5081.0
2020-05-25	UT	49	129.0	8521.0	4.0	692.0	1.0	98.0	137.0	5218.0
2020-05-26	UT	49	99.0	8620.0	4.0	696.0	3.0	101.0	128.0	5346.0
2020-05-27	UT	49	86.0	8706.0	20.0	716.0	4.0	105.0	153.0	5499.0
2020-05-28	UT	49	215.0	8921.0	18.0	734.0	1.0	106.0	124.0	5623.0
2020-05-29	UT	49	343.0	9264.0	19.0	753.0	1.0	107.0	190.0	5813.0
2020-05-30	UT	49	269.0	9533.0	10.0	763.0	5.0	112.0	182.0	5995.0
2020-05-31	UT	49	264.0	9797.0	12.0	775.0	1.0	113.0	142.0	6137.0
2020-06-01	UT	49	202.0	9999.0	14.0	789.0	0.0	113.0	114.0	6251.0
2020-06-02	UT	49	203.0	10202.0	12.0	801.0	0.0	113.0	68.0	6319.0
2020-06-03	UT	49	295.0	10497.0	28.0	829.0	4.0	117.0	182.0	6501.0
2020-06-04	UT	49	316.0	10813.0	21.0	850.0	0.0	117.0	127.0	6628.0
2020-06-05	UT	49	439.0	11252.0	20.0	870.0	3.0	120.0	160.0	6788.0
2020-06-06	UT	49	546.0	11798.0	20.0	890.0	1.0	121.0	151.0	6939.0
2020-06-07	UT	49	268.0	12066.0	10.0	900.0	0.0	121.0	169.0	7108.0
2020-06-08	UT	49	256.0	12322.0	18.0	918.0	3.0	124.0	147.0	7255.0
2020-06-09	UT	49	237.0	12559.0	13.0	931.0	3.0	127.0	136.0	7391.0
2020-06-10	UT	49	305.0	12864.0	23.0	954.0	1.0	128.0	196.0	7587.0
2020-06-11	UT	49	388.0	13252.0	14.0	968.0	3.0	131.0	158.0	7745.0
2020-06-12	UT	49	325.0	13577.0	20.0	988.0	8.0	139.0	190.0	7935.0
2020-06-13	UT	49	404.0	13981.0	24.0	1012.0	0.0	139.0	179.0	8114.0
2020-06-14	UT	49	332.0	14313.0	16.0	1028.0	0.0	139.0	138.0	8252.0
2020-06-15	UT	49	295.0	14608.0	13.0	1041.0	4.0	143.0	128.0	8380.0
2020-06-16	UT	49	329.0	14937.0	32.0	1073.0	2.0	145.0	90.0	8470.0
2020-06-17	UT	49	407.0	15344.0	29.0	1102.0	4.0	149.0	82.0	8552.0
2020-06-18	UT	49	495.0	15839.0	18.0	1120.0	3.0	152.0	234.0	8786.0
2020-06-19	UT	49	586.0	16425.0	25.0	1145.0	3.0	155.0	327.0	9113.0
2020-06-20	UT	49	643.0	17068.0	16.0	1161.0	0.0	155.0	277.0	9390.0
2020-06-21	UT	49	394.0	17462.0	23.0	1184.0	3.0	158.0	269.0	9659.0
2020-06-22	UT	49	444.0	17906.0	8.0	1192.0	0.0	158.0	204.0	9863.0
2020-06-23	UT	49	394.0	18300.0	34.0	1226.0	5.0	163.0	194.0	10057.0
2020-06-24	UT	49	484.0	18784.0	30.0	1256.0	0.0	163.0	277.0	10334.0
2020-06-25	UT	49	590.0	19374.0	34.0	1290.0	1.0	164.0	308.0	10642.0
2020-06-26	UT	49	676.0	20050.0	31.0	1321.0	2.0	166.0	455.0	11097.0
2020-06-27	UT	49	578.0	20628.0	44.0	1365.0	1.0	167.0	561.0	11658.0
2020-06-28	UT	49	472.0	21100.0	31.0	1396.0	0.0	167.0	273.0	11931.0
2020-06-29	UT	49	564.0	21664.0	21.0	1417.0	1.0	168.0	274.0	12205.0
2020-06-30	UT	49	553.0	22217.0	27.0	1444.0	4.0	172.0	193.0	12398.0
2020-07-01	UT	49	499.0	22716.0	32.0	1476.0	1.0	173.0	309.0	12707.0
2020-07-02	UT	49	554.0	23270.0	29.0	1505.0	3.0	176.0	369.0	13076.0
2020-07-03	UT	49	596.0	23866.0	24.0	1529.0	5.0	181.0	332.0	13408.0
2020-07-04	UT	49	676.0	24542.0	36.0	1565.0	0.0	181.0	399.0	13807.0
2020-07-05	UT	49	410.0	24952.0	17.0	1582.0	3.0	184.0	340.0	14147.0
2020-07-06	UT	49	517.0	25469.0	22.0	1604.0	6.0	190.0	301.0	14448.0
2020-07-07	UT	49	564.0	26033.0	49.0	1653.0	4.0	194.0	316.0	14764.0
2020-07-08	UT	49	722.0	26755.0	25.0	1678.0	7.0	201.0	414.0	15178.0
2020-07-09	UT	49	601.0	27356.0	22.0	1700.0	4.0	205.0	483.0	15661.0
2020-07-10	UT	49	867.0	28223.0	48.0	1748.0	2.0	207.0	600.0	16261.0
2020-07-11	UT	49	632.0	28855.0	49.0	1797.0	5.0	212.0	636.0	16897.0
2020-07-12	UT	49	629.0	29484.0	27.0	1824.0	3.0	215.0	406.0	17303.0
2020-07-13	UT	49	546.0	30030.0	26.0	1850.0	1.0	216.0	425.0	17728.0
2020-07-14	UT	49	448.0	30478.0	38.0	1888.0	10.0	226.0	383.0	18111.0
2020-07-15	UT	49	413.0	30891.0	25.0	1913.0	7.0	233.0	482.0	18593.0
2020-07-16	UT	49	954.0	31845.0	43.0	1956.0	1.0	234.0	621.0	19214.0
2020-07-17	UT	49	727.0	32572.0	28.0	1984.0	1.0	235.0	648.0	19862.0
2020-07-18	UT	49	760.0	33332.0	30.0	2014.0	8.0	243.0	559.0	20421.0
2020-07-19	UT	49	785.0	34117.0	19.0	2033.0	0.0	243.0	494.0	20915.0
2020-07-20	UT	49	409.0	34526.0	33.0	2066.0	4.0	247.0	589.0	21504.0
2020-07-21	UT	49	486.0	35012.0	43.0	2109.0	4.0	251.0	528.0	22032.0
2020-07-22	UT	49	566.0	35578.0	26.0	2135.0	9.0	260.0	500.0	22532.0
2020-07-23	UT	49	521.0	36099.0	15.0	2150.0	7.0	267.0	561.0	23093.0
2020-07-24	UT	49	863.0	36962.0	38.0	2188.0	6.0	273.0	622.0	23715.0
2020-07-25	UT	49	661.0	37623.0	25.0	2213.0	1.0	274.0	675.0	24390.0
2020-07-26	UT	49	350.0	37973.0	21.0	2234.0	0.0	274.0	408.0	24798.0
2020-07-27	UT	49	436.0	38409.0	19.0	2253.0	7.0	281.0	523.0	25321.0
2020-07-28	UT	49	446.0	38855.0	42.0	2295.0	5.0	286.0	584.0	25905.0
2020-07-29	UT	49	339.0	39194.0	29.0	2324.0	6.0	292.0	738.0	26643.0
2020-07-30	UT	49	502.0	39696.0	22.0	2346.0	8.0	300.0	618.0	27261.0
2020-07-31	UT	49	500.0	40196.0	31.0	2377.0	4.0	304.0	869.0	28130.0
2020-08-01	UT	49	506.0	40702.0	35.0	2412.0	6.0	310.0	617.0	28747.0
2020-08-02	UT	49	473.0	41175.0	18.0	2430.0	1.0	311.0	642.0	29389.0
2020-08-03	UT	49	354.0	41529.0	20.0	2450.0	3.0	314.0	578.0	29967.0
2020-08-04	UT	49	378.0	41907.0	32.0	2482.0	7.0	321.0	482.0	30449.0
2020-08-05	UT	49	421.0	42328.0	37.0	2519.0	6.0	327.0	462.0	30911.0
2020-08-06	UT	49	587.0	42915.0	35.0	2554.0	3.0	330.0	708.0	31619.0
2020-08-07	UT	49	460.0	43375.0	24.0	2578.0	5.0	335.0	752.0	32371.0
2020-08-08	UT	49	376.0	43751.0	26.0	2604.0	0.0	335.0	744.0	33115.0
2020-08-09	UT	49	376.0	44127.0	16.0	2620.0	1.0	336.0	799.0	33914.0
2020-08-10	UT	49	263.0	44390.0	22.0	2642.0	9.0	345.0	405.0	34319.0
2020-08-11	UT	49	362.0	44752.0	35.0	2677.0	4.0	349.0	445.0	34764.0
2020-08-12	UT	49	338.0	45090.0	19.0	2696.0	2.0	351.0	547.0	35311.0
2020-08-13	UT	49	334.0	45424.0	25.0	2721.0	2.0	353.0	506.0	35817.0
2020-08-14	UT	49	552.0	45976.0	23.0	2744.0	7.0	360.0	862.0	36679.0
2020-08-15	UT	49	345.0	46321.0	16.0	2760.0	3.0	363.0	667.0	37346.0
2020-08-16	UT	49	331.0	46652.0	11.0	2771.0	0.0	363.0	355.0	37701.0
2020-08-17	UT	49	242.0	46894.0	11.0	2782.0	1.0	364.0	431.0	38132.0
2020-08-18	UT	49	263.0	47157.0	22.0	2804.0	5.0	369.0	423.0	38555.0
2020-08-19	UT	49	364.0	47521.0	28.0	2832.0	8.0	377.0	328.0	38883.0
2020-08-20	UT	49	461.0	47982.0	21.0	2853.0	4.0	381.0	481.0	39364.0
2020-08-21	UT	49	463.0	48445.0	17.0	2870.0	2.0	383.0	503.0	39867.0
2020-08-22	UT	49	369.0	48814.0	29.0	2899.0	2.0	385.0	485.0	40352.0
2020-08-23	UT	49	301.0	49115.0	27.0	2926.0	0.0	385.0	479.0	40831.0
2020-08-24	UT	49	249.0	49364.0	15.0	2941.0	5.0	390.0	333.0	41164.0
2020-08-25	UT	49	403.0	49767.0	28.0	2969.0	7.0	397.0	365.0	41529.0
2020-08-26	UT	49	407.0	50174.0	27.0	2996.0	4.0	401.0	408.0	41937.0
2020-08-27	UT	49	383.0	50557.0	19.0	3015.0	2.0	403.0	575.0	42512.0
2020-08-28	UT	49	391.0	50948.0	26.0	3041.0	4.0	407.0	447.0	42959.0
2020-08-29	UT	49	458.0	51406.0	16.0	3057.0	0.0	407.0	383.0	43342.0
2020-08-30	UT	49	448.0	51854.0	23.0	3080.0	0.0	407.0	382.0	43724.0
2020-08-31	UT	49	253.0	52107.0	13.0	3093.0	0.0	407.0	266.0	43990.0
2020-09-01	UT	49	296.0	52403.0	17.0	3110.0	2.0	409.0	348.0	44338.0
2020-09-02	UT	49	419.0	52822.0	24.0	3134.0	1.0	410.0	320.0	44658.0
2020-09-03	UT	49	504.0	53326.0	19.0	3153.0	4.0	414.0	337.0	44995.0
2020-09-04	UT	49	513.0	53839.0	19.0	3172.0	5.0	419.0	552.0	45547.0
2020-09-05	UT	49	433.0	54272.0	16.0	3188.0	1.0	420.0	349.0	45896.0
2020-09-06	UT	49	388.0	54660.0	19.0	3207.0	2.0	422.0	337.0	46233.0
2020-09-07	UT	49	373.0	55033.0	18.0	3225.0	1.0	423.0	235.0	46468.0
2020-09-08	UT	49	326.0	55359.0	17.0	3242.0	1.0	424.0	254.0	46722.0
2020-09-09	UT	49	314.0	55673.0	21.0	3263.0	3.0	427.0	362.0	47084.0
2020-09-10	UT	49	346.0	56019.0	10.0	3273.0	3.0	430.0	461.0	47545.0
2020-09-11	UT	49	656.0	56675.0	15.0	3288.0	1.0	431.0	476.0	48021.0
2020-09-12	UT	49	572.0	57247.0	23.0	3311.0	2.0	433.0	375.0	48396.0
2020-09-13	UT	49	628.0	57875.0	15.0	3326.0	0.0	433.0	294.0	48690.0
2020-09-14	UT	49	563.0	58438.0	12.0	3338.0	3.0	436.0	244.0	48934.0
2020-09-15	UT	49	562.0	59000.0	23.0	3361.0	0.0	436.0	393.0	49327.0
2020-09-16	UT	49	747.0	59747.0	20.0	3381.0	1.0	437.0	401.0	49728.0
2020-09-17	UT	49	911.0	60658.0	20.0	3401.0	0.0	437.0	380.0	50108.0
2020-09-18	UT	49	1117.0	61775.0	43.0	3444.0	0.0	437.0	384.0	50492.0
2020-09-19	UT	49	1077.0	62852.0	33.0	3477.0	3.0	440.0	465.0	50957.0
2020-09-20	UT	49	920.0	63772.0	17.0	3494.0	0.0	440.0	453.0	51410.0
2020-09-21	UT	49	622.0	64394.0	26.0	3520.0	1.0	441.0	250.0	51660.0
2020-09-22	UT	49	650.0	65044.0	30.0	3550.0	2.0	443.0	285.0	51945.0
2020-09-23	UT	49	877.0	65921.0	34.0	3584.0	1.0	444.0	412.0	52357.0
2020-09-24	UT	49	1198.0	67119.0	35.0	3619.0	0.0	444.0	503.0	52860.0
2020-09-25	UT	49	1411.0	68530.0	49.0	3668.0	4.0	448.0	500.0	53360.0
2020-09-26	UT	49	1017.0	69547.0	34.0	3702.0	0.0	448.0	446.0	53806.0
2020-09-27	UT	49	1068.0	70615.0	27.0	3729.0	5.0	453.0	395.0	54201.0
2020-09-28	UT	49	827.0	71442.0	28.0	3757.0	0.0	453.0	329.0	54530.0
2020-09-29	UT	49	694.0	72136.0	50.0	3807.0	4.0	457.0	314.0	54844.0
2020-09-30	UT	49	906.0	73042.0	40.0	3847.0	2.0	459.0	297.0	55141.0
2020-10-01	UT	49	1008.0	74050.0	35.0	3882.0	0.0	459.0	369.0	55510.0
2020-10-02	UT	49	1107.0	75157.0	34.0	3916.0	15.0	474.0	657.0	56167.0
2020-10-03	UT	49	1068.0	76225.0	40.0	3956.0	2.0	476.0	584.0	56751.0
2020-10-04	UT	49	1393.0	77618.0	24.0	3980.0	2.0	478.0	641.0	57392.0
2020-10-05	UT	49	1105.0	78723.0	39.0	4019.0	4.0	482.0	573.0	57965.0
2020-10-06	UT	49	716.0	79439.0	39.0	4058.0	6.0	488.0	569.0	58534.0
2020-10-07	UT	49	1007.0	80446.0	55.0	4113.0	8.0	496.0	755.0	59289.0
2020-10-08	UT	49	1501.0	81947.0	54.0	4167.0	5.0	501.0	931.0	60220.0
2020-10-09	UT	49	1343.0	83290.0	53.0	4220.0	4.0	505.0	1106.0	61326.0
2020-10-10	UT	49	1354.0	84644.0	55.0	4275.0	5.0	510.0	1075.0	62401.0
2020-10-11	UT	49	1200.0	85844.0	31.0	4306.0	7.0	517.0	906.0	63307.0
2020-10-12	UT	49	988.0	86832.0	25.0	4331.0	5.0	522.0	654.0	63961.0
2020-10-13	UT	49	987.0	87819.0	52.0	4383.0	0.0	522.0	622.0	64583.0
2020-10-14	UT	49	1144.0	88963.0	77.0	4460.0	5.0	527.0	889.0	65472.0
2020-10-15	UT	49	1498.0	90461.0	51.0	4511.0	2.0	529.0	1211.0	66683.0
2020-10-16	UT	49	1496.0	91957.0	48.0	4559.0	8.0	537.0	1409.0	68092.0
2020-10-17	UT	49	1340.0	93297.0	51.0	4610.0	3.0	540.0	1018.0	69110.0
2020-10-18	UT	49	1097.0	94394.0	46.0	4656.0	3.0	543.0	1056.0	70166.0
2020-10-19	UT	49	1168.0	95562.0	32.0	4688.0	3.0	546.0	869.0	71035.0
2020-10-20	UT	49	1081.0	96643.0	65.0	4753.0	5.0	551.0	658.0	71693.0
2020-10-21	UT	49	1363.0	98006.0	54.0	4807.0	6.0	557.0	913.0	72606.0
2020-10-22	UT	49	1543.0	99549.0	73.0	4880.0	6.0	563.0	980.0	73586.0
2020-10-23	UT	49	1960.0	101509.0	59.0	4939.0	4.0	567.0	1102.0	74688.0
2020-10-24	UT	49	1608.0	103117.0	58.0	4997.0	1.0	568.0	1088.0	75776.0
2020-10-25	UT	49	1765.0	104882.0	52.0	5049.0	4.0	572.0	1369.0	77145.0
2020-10-26	UT	49	1201.0	106083.0	53.0	5102.0	2.0	574.0	1067.0	78212.0
2020-10-27	UT	49	1145.0	107228.0	67.0	5169.0	4.0	578.0	734.0	78946.0
2020-10-28	UT	49	1575.0	108803.0	78.0	5247.0	10.0	588.0	972.0	79918.0
2020-10-29	UT	49	1837.0	110640.0	72.0	5319.0	10.0	598.0	1485.0	81403.0
2020-10-30	UT	49	2292.0	112932.0	76.0	5395.0	3.0	601.0	1349.0	82752.0
2020-10-31	UT	49	1724.0	114656.0	68.0	5463.0	3.0	604.0	1349.0	84101.0
2020-05-01	VA	51	1055.0	16901.0	63.0	2322.0	29.0	581.0		
2020-05-02	VA	51	830.0	17731.0	94.0	2416.0	35.0	616.0		
2020-05-03	VA	51	940.0	18671.0	103.0	2519.0	44.0	660.0		
2020-05-04	VA	51	821.0	19492.0	108.0	2627.0	24.0	684.0		
2020-05-05	VA	51	764.0	20256.0	73.0	2700.0	29.0	713.0		
2020-05-06	VA	51	0.0	20256.0	73.0	2773.0	0.0	713.0		
2020-05-07	VA	51	1314.0	21570.0	182.0	2955.0	56.0	769.0		
2020-05-08	VA	51	772.0	22342.0	104.0	3059.0	43.0	812.0		
2020-05-09	VA	51	854.0	23196.0	105.0	3164.0	15.0	827.0		
2020-05-10	VA	51	885.0	24081.0	47.0	3211.0	12.0	839.0		
2020-05-11	VA	51	989.0	25070.0	89.0	3300.0	11.0	850.0		
2020-05-12	VA	51	730.0	25800.0	95.0	3395.0	41.0	891.0		
2020-05-13	VA	51	946.0	26746.0	125.0	3520.0	36.0	927.0		
2020-05-14	VA	51	1067.0	27813.0	72.0	3592.0	28.0	955.0		
2020-05-15	VA	51	859.0	28672.0	65.0	3657.0	22.0	977.0		
2020-05-16	VA	51	1011.0	29683.0	67.0	3724.0	25.0	1002.0		
2020-05-17	VA	51	705.0	30388.0	51.0	3775.0	7.0	1009.0		
2020-05-18	VA	51	752.0	31140.0	47.0	3822.0	5.0	1014.0		
2020-05-19	VA	51	1005.0	32145.0	82.0	3904.0	27.0	1041.0		
2020-05-20	VA	51	763.0	32908.0	75.0	3979.0	33.0	1074.0		
2020-05-21	VA	51	1229.0	34137.0	114.0	4093.0	25.0	1099.0		
2020-05-22	VA	51	813.0	34950.0	52.0	4145.0	37.0	1136.0		
2020-05-23	VA	51	799.0	35749.0	36.0	4181.0	23.0	1159.0		
2020-05-24	VA	51	495.0	36244.0	33.0	4214.0	12.0	1171.0		
2020-05-25	VA	51	1483.0	37727.0	55.0	4269.0	37.0	1208.0		
2020-05-26	VA	51	1615.0	39342.0	56.0	4325.0	28.0	1236.0		
2020-05-27	VA	51	907.0	40249.0	60.0	4385.0	45.0	1281.0		
2020-05-28	VA	51	1152.0	41401.0	57.0	4442.0	57.0	1338.0		
2020-05-29	VA	51	1132.0	42533.0	87.0	4529.0	20.0	1358.0		
2020-05-30	VA	51	1078.0	43611.0	72.0	4601.0	12.0	1370.0		
2020-05-31	VA	51	996.0	44607.0	42.0	4643.0	5.0	1375.0		
